VideoName,ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
00078.mp4,4,114,A,2,1,1,842,427,685,355,771,481,9,B
00079.mp4,1,43,A,2,2,1,637,327,710,318,626,505,5,X
00079.mp4,2,61,A,2,2,2,722,290,687,339,620,491,9,X
00079.mp4,3,80,A,2,2,1,570,220,643,326,616,544,1,X
00079.mp4,4,89,A,2,2,2,522,305,624,310,610,543,8,X
00079.mp4,5,109,A,2,1,2,552,275,584,282,557,576,4,X
00079.mp4,6,117,A,2,2,2,512,322,579,295,567,553,1,X
00079.mp4,7,125,A,2,1,1,477,420,584,290,567,553,5,B
00080.mp4,1,7,A,2,1,2,635,345,708,325,632,496,2,X
00080.mp4,2,19,A,2,1,2,670,262,704,331,643,503,8,X
00080.mp4,3,25,A,2,1,1,730,252,708,361,651,501,7,X
00080.mp4,4,39,A,2,1,2,777,277,679,346,671,500,7,X
00080.mp4,5,48,A,2,2,2,795,375,679,330,671,500,4,X
00080.mp4,6,116,A,2,2,2,505,462,730,278,718,552,3,X
00080.mp4,7,141,A,2,2,2,475,240,579,302,539,523,1,X
00080.mp4,8,146,A,2,2,2,477,277,526,327,547,523,9,X
00080.mp4,9,165,A,2,1,1,472,270,543,329,588,485,3,X
00080.mp4,10,170,A,2,2,2,467,327,280,230,588,485,1,X
00080.mp4,11,201,A,2,1,2,740,40,695,277,675,525,9,X
00080.mp4,12,219,A,2,2,2,785,230,716,278,728,536,6,X
00080.mp4,13,229,B,2,2,1,782,370,761,537,280,230,3,X
00080.mp4,14,248,A,2,2,2,512,270,641,310,620,517,6,X
00080.mp4,15,258,A,2,1,2,457,335,522,342,610,516,7,X
00080.mp4,16,282,A,2,1,2,790,297,539,333,622,521,2,X
00080.mp4,17,297,A,2,2,2,740,237,626,309,787,515,9,X
00080.mp4,18,304,B,2,2,2,720,255,773,515,661,310,7,X
00080.mp4,19,315,A,2,2,2,477,285,695,310,697,511,4,X
00080.mp4,20,325,A,2,2,1,385,427,647,319,608,532,3,X
00080.mp4,21,335,B,2,1,2,327,592,573,533,647,318,9,X
00080.mp4,22,343,B,2,1,1,327,580,469,568,661,311,7,A
00081.mp4,1,31,A,2,1,2,620,360,569,309,669,503,4,X
00081.mp4,2,56,A,2,2,2,540,260,565,329,632,493,5,X
00081.mp4,3,78,A,2,2,1,462,245,280,230,584,525,2,X
00081.mp4,4,86,A,2,2,1,442,365,280,230,476,577,6,X
00081.mp4,5,179,A,2,1,2,480,305,527,347,553,491,4,X
00081.mp4,6,216,A,2,2,1,750,310,632,321,695,576,1,X
00081.mp4,7,221,A,2,2,1,767,417,643,315,726,599,2,X
00081.mp4,8,246,A,2,2,2,462,285,567,317,665,565,6,X
00081.mp4,9,254,A,2,1,1,440,345,545,326,622,556,3,B
00082.mp4,1,4,A,2,2,1,660,267,634,338,726,525,1,X
00082.mp4,2,23,A,2,2,1,725,322,622,331,681,503,8,X
00082.mp4,3,61,A,2,2,1,555,200,586,314,584,556,6,X
00082.mp4,4,68,A,2,1,1,540,297,600,290,569,543,8,X
00082.mp4,5,81,A,2,2,2,487,282,583,303,537,611,3,X
00082.mp4,6,101,A,2,1,2,477,247,496,290,512,559,1,X
00082.mp4,7,111,A,2,2,2,482,345,474,290,533,513,1,X
00082.mp4,8,143,A,2,2,2,750,272,679,274,622,495,3,X
00082.mp4,9,179,A,2,2,1,880,460,740,291,622,495,6,X
00082.mp4,10,191,A,2,2,2,900,465,280,230,622,495,9,X
00082.mp4,11,202,A,2,2,1,880,460,885,454,622,495,4,B
00083.mp4,1,56,A,2,2,2,755,345,681,458,622,495,3,X
00083.mp4,2,87,A,2,2,2,740,90,681,259,622,495,2,X
00083.mp4,3,105,A,2,1,1,772,267,934,372,732,504,7,X
00083.mp4,4,113,B,2,2,1,785,380,742,507,942,373,1,X
00083.mp4,5,129,A,2,2,2,710,225,647,270,742,511,7,X
00083.mp4,6,153,A,2,1,1,790,260,944,374,740,507,2,X
00083.mp4,7,160,B,2,2,2,802,375,761,509,940,370,5,X
00083.mp4,8,187,B,2,2,1,670,307,730,509,280,230,1,X
00083.mp4,9,219,B,2,2,2,787,165,704,532,636,285,7,X
00083.mp4,10,229,B,2,2,2,792,315,824,556,643,274,8,X
00083.mp4,11,246,B,2,2,2,770,267,791,578,638,266,3,X
00083.mp4,12,267,A,2,1,2,770,205,280,230,638,266,9,X
00083.mp4,13,275,A,2,2,1,762,262,712,263,638,266,9,X
00083.mp4,14,296,A,2,1,1,762,270,280,230,638,266,8,X
00083.mp4,15,310,A,2,1,2,537,227,280,230,638,266,9,B
00084.mp4,1,40,B,2,1,2,587,325,600,481,632,277,8,X
00084.mp4,2,59,A,2,1,2,745,262,280,230,632,277,9,X
00084.mp4,3,66,A,2,1,1,775,307,280,230,663,478,4,X
00084.mp4,4,108,A,2,2,1,677,220,645,287,663,478,3,X
00084.mp4,5,129,B,2,2,2,640,667,696,652,636,279,3,X
00084.mp4,6,143,B,2,2,1,635,677,681,663,280,230,9,X
00084.mp4,7,161,B,2,1,1,637,667,645,695,280,230,2,B
00085.mp4,1,46,A,2,2,2,595,347,586,307,647,492,6,X
00085.mp4,2,63,A,2,2,2,537,267,573,330,645,481,9,X
00085.mp4,3,85,A,2,2,1,747,237,280,230,657,524,1,X
00085.mp4,4,95,A,2,2,2,802,375,634,313,771,583,1,X
00085.mp4,5,127,A,2,2,2,695,305,661,309,730,493,3,X
00085.mp4,6,133,A,2,1,1,685,360,665,301,740,481,5,X
00085.mp4,7,156,A,2,1,1,785,292,742,341,695,499,5,X
00085.mp4,8,175,A,2,1,2,840,282,714,330,714,523,8,X
00085.mp4,9,183,A,2,2,1,845,380,683,310,783,568,6,X
00085.mp4,10,209,A,2,2,2,510,287,565,331,697,548,3,X
00085.mp4,11,229,A,2,2,1,480,297,571,330,618,491,9,X
00085.mp4,12,237,A,2,1,2,470,385,523,460,618,491,6,X
00085.mp4,13,270,A,2,2,1,700,440,280,230,693,524,5,X
00085.mp4,14,295,A,2,1,2,697,355,665,326,667,556,5,X
00085.mp4,15,304,A,2,1,1,702,445,659,333,679,556,6,A
00086.mp4,1,17,A,2,1,1,635,390,720,383,618,565,4,X
00086.mp4,2,37,A,2,1,1,670,455,720,382,614,568,5,X
00086.mp4,3,114,A,2,2,2,850,450,728,363,773,580,5,X
00086.mp4,4,140,B,2,2,1,625,345,700,578,280,230,1,X
00086.mp4,5,145,A,2,1,2,700,325,681,408,687,576,8,X
00086.mp4,6,152,A,2,2,2,475,290,643,404,665,578,9,X
00086.mp4,7,162,A,2,2,1,412,367,610,397,579,557,1,X
00086.mp4,8,183,A,2,1,2,455,300,522,389,555,584,2,X
00086.mp4,9,188,A,2,2,2,467,345,490,405,567,587,3,X
00086.mp4,10,203,A,2,2,2,682,267,527,402,620,576,8,X
00086.mp4,11,218,A,2,2,1,772,447,640,394,695,607,5,X
00086.mp4,12,229,A,2,2,2,810,662,663,392,706,630,6,X
00086.mp4,13,247,A,2,1,2,772,447,728,394,734,654,8,X
00086.mp4,14,258,A,2,2,1,810,662,726,394,757,676,8,B
00087.mp4,1,13,A,2,1,2,602,347,622,416,730,607,3,X
00087.mp4,2,80,A,2,2,1,810,337,653,378,773,623,2,X
00087.mp4,3,93,A,2,1,1,782,312,645,385,759,628,6,X
00087.mp4,4,112,A,2,2,1,822,242,677,388,797,590,6,X
00087.mp4,5,117,A,2,2,2,825,300,675,385,795,577,3,X
00087.mp4,6,136,A,2,2,2,515,350,606,398,909,615,9,X
00087.mp4,7,143,A,2,2,1,497,412,604,397,907,622,1,X
00087.mp4,8,161,A,2,1,1,500,400,594,405,909,632,5,X
00087.mp4,9,167,A,2,1,1,495,472,596,416,909,634,7,B
00088.mp4,1,29,A,2,1,2,595,382,632,333,600,499,6,X
00088.mp4,2,87,A,2,2,2,475,420,588,310,549,543,4,X
00088.mp4,3,126,A,2,1,1,555,270,524,299,569,537,7,X
00088.mp4,4,152,A,2,2,1,500,340,588,321,514,578,7,X
00088.mp4,5,229,A,2,1,2,477,365,606,351,547,493,4,X
00088.mp4,6,277,A,2,1,2,520,350,608,333,547,588,7,X
00088.mp4,7,312,A,2,2,1,485,260,565,323,588,555,3,X
00088.mp4,8,332,A,2,2,1,490,285,569,319,571,523,1,B
00089.mp4,1,46,A,2,1,2,755,472,634,370,757,479,5,X
00089.mp4,2,62,A,2,1,1,715,345,633,366,757,479,5,X
00089.mp4,3,143,B,2,2,2,712,245,789,497,280,230,5,X
00089.mp4,4,162,B,2,1,1,435,475,563,490,679,358,8,X
00089.mp4,5,180,A,2,2,1,350,502,632,362,679,358,2,A
00090.mp4,1,7,A,2,2,1,622,417,580,331,647,505,7,X
00090.mp4,2,30,A,2,1,1,530,265,555,355,665,513,9,X
00090.mp4,3,54,A,2,2,1,740,422,622,343,730,492,2,X
00090.mp4,4,142,A,2,1,2,795,300,761,355,763,523,2,X
00090.mp4,5,159,A,2,2,1,800,275,757,346,728,524,3,X
00090.mp4,6,169,A,2,1,2,800,370,708,337,728,524,2,X
00090.mp4,7,194,A,2,1,1,550,100,655,319,700,512,9,X
00090.mp4,8,213,A,2,1,2,485,292,280,230,679,540,7,X
00090.mp4,9,242,A,2,1,1,495,285,563,331,527,541,9,X
00090.mp4,10,247,A,2,2,2,505,300,535,351,551,544,9,X
00090.mp4,11,267,A,2,2,2,455,347,571,341,539,493,5,X
00090.mp4,12,272,A,2,2,1,447,415,571,341,492,481,2,X
00090.mp4,13,293,A,2,1,2,500,405,569,311,521,507,2,X
00090.mp4,14,309,A,2,1,2,450,145,559,301,557,519,3,X
00090.mp4,15,323,A,2,1,1,470,285,553,298,586,535,7,X
00090.mp4,16,345,A,2,2,1,475,290,551,297,451,555,6,B
00091.mp4,1,18,B,2,2,2,677,250,738,485,280,230,7,X
00091.mp4,2,35,B,2,2,1,705,280,742,480,919,353,9,X
00091.mp4,3,40,A,2,1,1,707,335,919,353,919,353,6,X
00091.mp4,4,68,A,2,2,1,680,297,280,230,919,353,7,X
00091.mp4,5,89,A,2,1,2,582,252,280,230,919,353,8,X
00091.mp4,6,97,A,2,1,2,555,317,280,230,919,353,4,X
00091.mp4,7,123,A,2,1,1,560,295,919,358,919,353,6,X
00091.mp4,8,185,A,2,1,2,497,127,280,230,571,483,6,X
00091.mp4,9,192,B,2,1,1,500,310,553,484,280,230,3,X
00091.mp4,10,221,A,2,1,2,717,235,280,230,280,230,9,X
00091.mp4,11,228,A,2,2,2,740,285,679,256,280,230,9,X
00091.mp4,12,253,A,2,1,2,785,280,280,230,280,230,1,X
00091.mp4,13,265,A,2,1,2,665,370,948,373,280,230,3,X
00091.mp4,14,281,A,2,1,1,547,142,948,373,657,489,5,X
00091.mp4,15,300,B,2,1,1,480,465,602,552,948,373,1,X
00091.mp4,16,323,B,2,2,1,532,250,649,527,602,286,3,X
00091.mp4,17,334,B,2,2,2,470,380,679,513,948,371,1,X
00091.mp4,18,360,B,2,2,2,525,232,614,483,567,293,5,X
00091.mp4,19,377,B,2,2,1,497,265,596,476,571,286,8,X
00091.mp4,20,387,A,2,2,1,485,375,586,285,571,286,5,X
00091.mp4,21,405,A,2,1,2,587,210,950,373,571,286,8,X
00091.mp4,22,431,B,2,2,1,575,57,659,497,948,373,8,X
00091.mp4,23,448,B,2,2,1,475,442,693,511,946,373,5,X
00091.mp4,24,479,B,2,1,1,530,247,632,512,948,373,1,X
00091.mp4,25,493,B,2,2,2,517,325,661,512,280,230,5,X
00091.mp4,26,515,B,2,2,2,557,130,649,512,582,264,3,X
00091.mp4,27,528,B,2,2,1,470,437,675,512,571,256,6,X
00091.mp4,28,546,B,2,1,1,532,227,632,516,569,287,4,X
00091.mp4,29,563,B,2,1,1,630,615,679,512,948,373,4,X
00091.mp4,30,568,B,2,1,1,647,705,677,512,948,373,9,A
00092.mp4,1,39,A,2,1,1,635,310,712,362,948,373,3,X
00092.mp4,2,60,A,2,1,2,697,342,280,230,948,373,8,X
00092.mp4,3,73,A,2,1,2,815,192,694,366,720,478,5,X
00092.mp4,4,91,A,2,2,2,960,255,665,374,822,544,9,X
00092.mp4,5,149,A,2,1,2,487,302,280,230,822,544,4,X
00092.mp4,6,155,A,2,1,1,485,317,647,345,822,544,3,X
00092.mp4,7,164,A,2,1,2,1222,300,632,353,553,481,6,B
00093.mp4,1,5,A,2,1,1,662,277,655,339,531,524,5,X
00093.mp4,2,21,A,2,2,1,545,290,632,331,571,481,8,X
00093.mp4,3,28,A,2,1,1,505,357,577,473,571,481,9,X
00093.mp4,4,37,A,2,1,2,722,255,582,471,571,481,2,X
00093.mp4,5,63,A,2,1,1,500,270,581,298,620,520,1,X
00093.mp4,6,70,A,2,2,1,495,350,553,289,618,523,6,X
00093.mp4,7,93,A,2,1,1,660,257,681,331,693,520,6,X
00093.mp4,8,102,A,2,2,1,645,347,653,321,699,480,7,X
00093.mp4,9,135,A,2,1,2,737,130,708,282,700,532,6,X
00093.mp4,10,160,B,2,1,2,485,362,508,487,691,281,9,X
00093.mp4,11,166,A,2,2,1,720,255,636,298,502,492,4,X
00093.mp4,12,173,A,2,1,1,720,255,620,311,524,495,3,X
00093.mp4,13,178,A,2,2,2,720,255,626,309,573,503,5,X
00093.mp4,14,183,A,2,1,2,720,255,671,309,655,503,5,X
00093.mp4,15,195,A,2,2,2,750,120,720,286,667,511,8,X
00093.mp4,16,210,A,2,2,2,770,255,779,281,700,496,7,B
00094.mp4,1,7,B,2,1,1,670,432,647,488,583,311,1,X
00094.mp4,2,36,A,2,2,2,512,395,585,363,661,513,4,X
00094.mp4,3,58,A,2,1,2,672,260,655,331,669,544,7,X
00094.mp4,4,68,A,2,2,1,570,365,659,327,673,543,9,X
00094.mp4,5,102,A,2,1,2,547,292,638,338,645,512,8,X
00094.mp4,6,110,A,2,1,1,492,365,549,458,645,512,8,X
00094.mp4,7,155,A,2,1,1,557,345,624,338,645,512,8,X
00094.mp4,8,208,B,2,2,1,790,440,702,533,647,268,1,X
00094.mp4,9,237,A,2,1,2,810,302,783,351,753,493,9,X
00094.mp4,10,252,A,2,2,2,592,280,726,330,746,481,9,X
00094.mp4,11,263,A,2,2,1,485,380,592,460,746,481,5,X
00094.mp4,12,291,A,2,2,1,470,342,498,363,551,481,5,X
00094.mp4,13,299,A,2,2,1,567,277,494,370,551,481,6,X
00094.mp4,14,315,A,2,2,2,527,327,555,335,553,544,7,X
00094.mp4,15,336,A,2,2,2,720,255,602,321,492,636,6,X
00094.mp4,16,346,A,2,2,2,530,345,614,313,527,618,6,X
00094.mp4,17,360,A,2,2,2,540,260,579,317,551,599,9,X
00094.mp4,18,373,A,2,1,1,590,275,608,319,634,544,9,X
00094.mp4,19,383,A,2,1,1,612,382,622,319,653,489,1,X
00094.mp4,20,433,A,2,2,2,832,327,699,339,704,525,2,X
00094.mp4,21,443,A,2,2,2,862,495,679,315,789,598,9,X
00094.mp4,22,479,A,2,2,1,492,380,673,306,643,555,8,X
00094.mp4,23,503,B,2,1,1,422,470,529,504,616,319,8,X
00094.mp4,24,512,B,2,2,2,407,490,498,492,594,321,7,A
00095.mp4,1,52,A,2,1,2,575,367,616,420,755,586,8,X
00095.mp4,2,77,A,2,2,2,757,587,620,424,755,615,3,X
00095.mp4,3,112,A,2,1,2,640,215,647,417,675,659,9,X
00095.mp4,4,121,A,2,2,2,632,430,645,418,657,660,4,X
00095.mp4,5,143,A,2,2,1,600,635,645,420,651,662,6,X
00095.mp4,6,164,A,2,1,1,600,640,280,230,610,667,5,X
00095.mp4,7,172,A,2,1,2,592,637,280,230,612,662,2,B
00096.mp4,1,15,A,2,1,1,610,345,582,309,651,503,3,X
00096.mp4,2,32,A,2,2,2,595,272,590,329,645,491,8,X
00096.mp4,3,47,A,2,2,2,512,290,616,310,641,503,3,X
00096.mp4,4,90,A,2,1,1,480,110,551,267,592,507,7,X
00096.mp4,5,108,A,2,2,2,465,247,553,267,600,501,9,X
00096.mp4,6,117,A,2,2,2,455,355,565,275,496,480,6,X
00096.mp4,7,133,A,2,2,1,657,300,636,303,555,488,9,X
00096.mp4,8,142,A,2,1,2,712,335,704,337,594,492,8,X
00096.mp4,9,181,A,2,1,2,440,290,616,309,494,564,6,X
00096.mp4,10,193,A,2,1,1,725,272,586,309,472,619,6,B
00097.mp4,1,36,A,2,1,2,640,482,706,421,614,575,6,X
00097.mp4,2,66,A,2,2,1,652,507,280,230,618,578,3,X
00097.mp4,3,104,A,2,2,2,795,372,757,406,742,590,1,X
00097.mp4,4,111,A,2,1,2,802,480,280,230,746,594,2,X
00097.mp4,5,136,A,2,2,1,665,360,726,448,702,590,3,X
00097.mp4,6,157,A,2,2,1,485,252,647,436,586,599,2,X
00097.mp4,7,167,A,2,2,2,435,370,280,230,555,608,2,B
00098.mp4,1,32,A,2,1,2,657,375,647,322,708,480,9,X
00098.mp4,2,65,A,2,2,1,507,310,618,289,663,513,2,X
00098.mp4,3,72,A,2,1,2,472,432,618,274,653,515,1,X
00098.mp4,4,100,A,2,2,2,510,297,557,331,602,512,1,X
00098.mp4,5,125,A,2,2,1,505,222,571,318,590,569,6,X
00098.mp4,6,133,A,2,2,2,497,330,600,313,600,561,1,X
00098.mp4,7,167,A,2,2,1,525,317,618,277,571,511,2,X
00098.mp4,8,175,A,2,2,1,502,420,616,310,571,511,6,X
00098.mp4,9,202,A,2,1,1,505,277,553,470,571,511,9,X
00098.mp4,10,227,A,2,2,1,500,290,563,342,571,511,6,X
00098.mp4,11,232,A,2,1,1,527,315,569,341,571,511,3,B
00099.mp4,1,22,A,2,1,2,580,340,585,306,651,503,7,X
00099.mp4,2,43,A,2,1,2,495,287,543,337,618,491,8,X
00099.mp4,3,60,A,2,1,2,460,305,604,321,569,477,6,X
00099.mp4,4,69,A,2,2,1,490,402,571,307,569,477,7,X
00099.mp4,5,161,A,2,1,2,532,317,630,303,569,477,3,X
00099.mp4,6,183,A,2,1,2,750,305,704,334,569,477,1,X
00099.mp4,7,260,A,2,1,2,690,320,618,330,569,477,1,X
00099.mp4,8,274,A,2,1,2,680,287,636,331,569,477,6,B
00100.mp4,1,25,A,2,1,1,625,347,712,334,626,515,6,X
00100.mp4,2,49,A,2,2,2,682,285,689,351,655,524,1,X
00100.mp4,3,82,A,2,1,1,470,137,636,331,486,623,5,X
00100.mp4,4,92,A,2,2,2,442,310,618,321,500,598,7,X
00100.mp4,5,107,A,2,2,1,470,282,539,319,467,614,2,X
00100.mp4,6,130,A,2,1,1,495,277,555,319,498,513,3,X
00100.mp4,7,137,A,2,2,1,502,352,586,323,531,479,1,X
00100.mp4,8,220,A,2,1,2,835,167,667,299,748,576,6,X
00100.mp4,9,229,A,2,2,2,835,340,280,230,822,614,3,X
00100.mp4,10,256,A,2,2,2,805,335,742,331,769,549,3,X
00100.mp4,11,261,A,2,1,2,812,395,699,327,763,536,5,X
00100.mp4,12,283,A,2,2,2,755,272,726,329,744,524,2,X
00100.mp4,13,298,A,2,1,2,697,305,679,326,665,523,4,X
00100.mp4,14,306,A,2,1,2,677,387,665,327,634,503,1,X
00100.mp4,15,330,A,2,2,2,590,327,636,341,643,503,2,X
00100.mp4,16,352,A,2,2,1,850,185,665,335,679,556,7,X
00100.mp4,17,370,A,2,1,1,952,422,665,330,805,598,9,X
00100.mp4,18,380,B,2,1,1,987,622,807,599,280,230,9,X
00100.mp4,19,394,A,2,2,1,985,620,693,321,948,632,1,A
00101.mp4,1,6,A,2,2,2,655,320,726,313,618,493,9,X
00101.mp4,2,22,A,2,2,2,767,275,730,342,679,501,3,X
00101.mp4,3,87,A,2,2,1,457,115,555,283,616,500,7,X
00101.mp4,4,95,A,2,2,2,445,215,555,279,569,523,5,X
00101.mp4,5,103,A,2,2,2,450,182,504,269,559,525,1,X
00101.mp4,6,111,A,2,2,2,437,280,461,272,569,532,6,B
00102.mp4,1,12,A,2,1,2,610,395,584,334,661,531,9,X
00102.mp4,2,65,A,2,1,2,480,425,600,338,602,567,8,X
00102.mp4,3,117,A,2,2,2,475,410,584,303,608,536,2,X
00102.mp4,4,135,A,2,2,1,485,285,582,317,539,532,2,X
00102.mp4,5,146,A,2,1,2,495,345,527,362,584,524,6,X
00102.mp4,6,172,A,2,2,1,435,235,569,351,520,606,6,X
00102.mp4,7,182,A,2,2,2,427,370,579,342,510,602,6,X
00102.mp4,8,208,A,2,2,1,690,85,647,321,569,583,4,X
00102.mp4,9,238,A,2,1,1,570,185,681,298,622,565,6,X
00102.mp4,10,253,A,2,2,2,525,407,647,310,600,568,2,X
00102.mp4,11,282,A,2,2,2,665,337,636,362,602,568,3,X
00102.mp4,12,310,A,2,2,1,445,262,620,341,531,608,7,X
00102.mp4,13,319,A,2,2,2,435,380,612,337,521,599,5,X
00102.mp4,14,330,A,2,2,2,367,582,584,331,467,614,8,X
00102.mp4,15,339,A,2,2,2,732,312,610,330,459,616,4,X
00102.mp4,16,358,A,2,1,1,750,265,742,339,620,552,4,X
00102.mp4,17,446,A,2,1,2,845,455,691,299,773,532,8,X
00102.mp4,18,469,A,2,1,2,770,255,736,341,728,535,1,X
00102.mp4,19,496,A,2,2,1,535,290,673,338,647,566,8,X
00102.mp4,20,506,A,2,2,1,487,457,645,331,547,610,6,X
00102.mp4,21,544,A,2,2,1,450,220,521,298,600,556,8,X
00102.mp4,22,551,A,2,2,1,457,285,494,294,598,556,7,B
00103.mp4,1,56,A,2,1,2,680,385,697,365,598,556,2,X
00103.mp4,2,97,A,2,2,2,767,367,638,365,724,481,3,X
00103.mp4,3,102,A,2,2,1,622,365,628,373,720,479,2,X
00103.mp4,4,163,A,2,2,1,435,287,659,354,647,509,3,X
00103.mp4,5,179,A,2,2,1,515,197,280,230,569,535,7,X
00103.mp4,6,190,B,2,2,2,615,490,614,489,280,230,7,A
00104.mp4,1,2,A,2,2,2,655,270,632,333,726,513,5,X
00104.mp4,2,41,A,2,2,2,772,362,632,305,744,582,9,X
00104.mp4,3,58,A,2,1,2,740,255,618,315,742,588,3,X
00104.mp4,4,79,A,2,2,1,700,350,663,322,710,516,3,X
00104.mp4,5,89,A,2,2,1,777,445,280,230,728,476,9,X
00104.mp4,6,99,A,2,1,2,805,282,744,335,726,485,4,X
00104.mp4,7,107,A,2,1,2,827,340,761,361,699,489,5,X
00104.mp4,8,134,A,2,2,1,945,167,732,334,767,569,6,X
00104.mp4,9,152,A,2,2,2,957,442,752,317,852,602,3,X
00104.mp4,10,161,A,2,2,2,955,592,280,230,901,619,3,A
00105.mp4,1,26,A,2,1,2,615,390,582,333,667,523,5,X
00105.mp4,2,66,A,2,1,1,762,345,604,359,683,491,4,X
00105.mp4,3,73,A,2,2,2,805,420,754,461,683,491,8,X
00105.mp4,4,102,A,2,1,1,770,32,712,310,702,499,4,X
00105.mp4,5,138,A,2,2,1,565,265,280,230,626,555,9,X
00105.mp4,6,143,A,2,2,1,540,352,726,286,584,536,9,X
00105.mp4,7,153,A,2,1,2,515,485,630,313,638,520,5,X
00105.mp4,8,161,B,2,1,1,502,647,555,599,616,319,7,B
00106.mp4,1,9,A,2,2,2,655,297,586,396,663,556,7,X
00106.mp4,2,31,A,2,2,2,672,442,581,385,665,560,8,X
00106.mp4,3,66,A,2,1,2,595,110,616,366,643,590,6,X
00106.mp4,4,84,A,2,2,1,495,435,612,392,661,588,5,X
00106.mp4,5,89,A,2,1,2,472,520,608,393,630,595,2,X
00106.mp4,6,126,A,2,2,2,737,367,537,416,608,590,8,X
00106.mp4,7,143,A,2,1,1,870,592,630,416,718,607,2,X
00106.mp4,8,148,A,2,2,1,885,657,655,408,720,612,3,X
00106.mp4,9,169,A,2,2,2,880,665,795,428,724,618,5,X
00106.mp4,10,186,A,2,1,1,885,670,842,424,775,640,1,X
00106.mp4,11,194,A,2,2,2,885,657,840,424,777,642,5,B
00107.mp4,1,13,A,2,1,2,612,410,616,441,761,607,7,X
00107.mp4,2,69,A,2,2,2,770,275,280,230,728,666,2,X
00107.mp4,3,74,A,2,2,1,772,400,280,230,714,652,4,X
00107.mp4,4,91,A,2,1,1,755,362,632,429,736,630,4,X
00107.mp4,5,110,A,2,2,1,520,247,620,430,622,600,6,X
00107.mp4,6,122,A,2,2,2,445,380,280,230,492,588,2,X
00107.mp4,7,157,A,2,2,2,570,285,280,230,535,608,5,X
00107.mp4,8,169,A,2,2,1,565,190,280,230,602,588,1,X
00107.mp4,9,189,A,2,2,2,792,155,567,402,708,591,7,X
00107.mp4,10,206,A,2,2,1,865,420,280,230,820,631,3,X
00107.mp4,11,223,A,2,2,1,790,335,280,230,771,635,1,X
00107.mp4,12,234,A,2,1,2,625,327,758,436,744,608,5,X
00107.mp4,13,251,A,2,2,1,470,500,649,426,543,548,3,X
00107.mp4,14,279,A,2,1,2,507,15,636,404,541,565,1,X
00107.mp4,15,299,A,2,2,2,550,212,577,393,598,579,8,X
00107.mp4,16,321,A,2,2,2,492,172,586,413,555,611,7,X
00107.mp4,17,335,A,2,1,2,472,382,280,230,525,619,9,X
00107.mp4,18,366,A,2,1,1,470,232,492,402,581,602,2,X
00107.mp4,19,381,A,2,1,2,475,207,512,406,602,588,5,X
00107.mp4,20,395,A,2,2,2,475,365,565,413,500,608,2,X
00107.mp4,21,417,A,2,1,1,500,122,559,424,567,619,6,X
00107.mp4,22,428,A,2,2,2,522,215,280,230,571,608,7,X
00107.mp4,23,453,A,2,2,1,510,117,569,408,522,619,3,X
00107.mp4,24,468,A,2,2,1,500,360,280,230,506,632,3,X
00107.mp4,25,495,A,2,1,1,460,192,280,230,549,624,1,X
00107.mp4,26,503,A,2,2,2,470,267,280,230,555,615,5,B
00108.mp4,1,39,A,2,2,2,610,342,280,230,653,503,4,X
00108.mp4,2,89,A,2,2,1,840,402,280,230,785,598,1,X
00108.mp4,3,125,A,2,2,1,610,350,728,278,742,544,8,X
00108.mp4,4,130,B,2,1,1,555,460,665,528,742,289,2,X
00108.mp4,5,155,A,2,2,1,675,265,634,321,606,512,5,X
00108.mp4,6,160,A,2,1,2,665,297,620,334,632,508,7,X
00108.mp4,7,184,A,2,2,1,765,322,643,313,687,484,5,X
00108.mp4,8,192,A,2,2,2,775,407,657,310,687,484,3,A
00109.mp4,1,45,A,2,2,2,580,362,641,329,565,491,2,B
00110.mp4,1,26,A,2,2,2,620,377,661,414,504,607,1,X
00110.mp4,2,82,A,2,2,2,460,190,616,389,459,660,3,X
00110.mp4,3,89,A,2,2,2,455,347,618,386,445,650,1,X
00110.mp4,4,124,A,2,2,2,697,345,459,363,634,582,6,X
00110.mp4,5,134,B,2,2,2,845,522,640,584,459,367,1,X
00110.mp4,6,159,A,2,2,1,782,452,634,370,722,583,9,B
00111.mp4,1,16,B,2,2,1,652,330,667,492,944,371,8,X
00111.mp4,2,61,A,2,1,2,675,320,630,282,944,371,9,X
00111.mp4,3,103,B,2,2,1,502,235,655,512,280,230,6,X
00111.mp4,4,111,B,2,2,2,480,350,632,512,280,230,2,X
00111.mp4,5,133,A,2,1,2,712,247,280,230,647,519,4,X
00111.mp4,6,138,B,2,1,1,732,275,663,519,665,283,5,X
00111.mp4,7,162,A,2,2,2,667,320,677,285,665,283,7,X
00111.mp4,8,190,A,2,1,2,652,275,280,230,665,283,2,X
00111.mp4,9,217,A,2,2,1,755,207,649,294,726,541,3,X
00111.mp4,10,224,A,2,2,2,770,305,651,283,777,535,8,X
00111.mp4,11,248,A,2,1,1,632,222,280,230,744,567,4,X
00111.mp4,12,265,B,2,2,2,520,300,634,485,588,293,7,X
00111.mp4,13,273,A,2,2,2,482,392,616,470,588,293,3,X
00111.mp4,14,301,A,2,1,2,545,40,932,367,588,293,7,X
00111.mp4,15,310,A,2,1,2,562,227,932,367,588,293,8,X
